YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_DEP_REG_1,FLT_DEP_OUT_EARLY_1,FLT_DEP_IN_1,FLT_DEP_OUT_LATE_1
2025,1,JAN,2025-01-02,EVRA,Riga,Latvia,91,6,0,6,0
2025,1,JAN,2025-01-02,EYKA,Kaunas,Lithuania,18,0,0,0,0
2025,1,JAN,2025-01-02,EYPA,Palanga,Lithuania,6,0,0,0,0
2025,1,JAN,2025-01-02,EYSA,Šiauliai,Lithuania,3,0,0,0,0
2025,1,JAN,2025-01-02,EYVI,Vilnius,Lithuania,47,3,0,3,0
2025,1,JAN,2025-01-02,GCFV,Fuerteventura,Spain,83,26,1,25,0
2025,1,JAN,2025-01-02,GCGM,La Gomera,Spain,4,0,0,0,0
2025,1,JAN,2025-01-02,GCHI,Hierro,Spain,8,0,0,0,0
2025,1,JAN,2025-01-02,GCLA,La Palma,Spain,32,2,0,2,0
2025,1,JAN,2025-01-02,GCLP,Gran Canaria,Spain,222,57,0,57,0
2025,1,JAN,2025-01-02,GCRR,Lanzarote,Spain,114,33,0,33,0
2025,1,JAN,2025-01-02,GCTS,Tenerife Sur/Reina Sofia,Spain,149,52,0,52,0
2025,1,JAN,2025-01-02,GCXO,Tenerife North,Spain,108,22,0,22,0
2025,1,JAN,2025-01-02,GEML,Melilla,Spain,16,10,0,9,1
2025,1,JAN,2025-01-02,GMAD,Agadir,Morocco,38,21,2,17,2
2025,1,JAN,2025-01-02,GMFF,Fes,Morocco,16,11,3,7,1
2025,1,JAN,2025-01-02,GMME,Rabat,Morocco,25,13,6,5,2
2025,1,JAN,2025-01-02,GMMN,Casablanca,Morocco,124,49,10,30,9
2025,1,JAN,2025-01-02,GMMX,Marrakech,Morocco,121,58,9,30,19
2025,1,JAN,2025-01-02,GMTT,Tanger,Morocco,29,14,1,12,1
2025,1,JAN,2025-01-02,LATI,Tirana,Albania,80,10,0,10,0
2025,1,JAN,2025-01-02,LBSF,Sofia,Bulgaria,111,11,2,8,1
2025,1,JAN,2025-01-02,LCLK,Larnaca,Cyprus,79,13,2,11,0
2025,1,JAN,2025-01-02,LCPH,Paphos,Cyprus,20,1,0,1,0
2025,1,JAN,2025-01-02,LDZA,Zagreb,Croatia,65,10,0,10,0
2025,1,JAN,2025-01-02,LEAB,Albacete,Spain,1,1,0,1,0
2025,1,JAN,2025-01-02,LEAL,Alicante,Spain,147,46,0,46,0
2025,1,JAN,2025-01-02,LEAM,Almeria,Spain,6,2,1,1,0
2025,1,JAN,2025-01-02,LEAS,Asturias,Spain,19,5,0,5,0
2025,1,JAN,2025-01-02,LEBB,Bilbao,Spain,58,15,3,12,0
2025,1,JAN,2025-01-02,LEBL,Barcelona,Spain,476,101,0,100,1
2025,1,JAN,2025-01-02,LEBZ,Badajoz,Spain,6,3,0,3,0
2025,1,JAN,2025-01-02,LECO,La Coruna,Spain,14,5,0,5,0
2025,1,JAN,2025-01-02,LECU,Madrid/Cuatro Viento,Spain,2,0,0,0,0
2025,1,JAN,2025-01-02,LEGE,Gerona,Spain,12,2,0,2,0
2025,1,JAN,2025-01-02,LEGR,Granada,Spain,12,4,0,4,0
2025,1,JAN,2025-01-02,LEGT,Madrid/Getafe,Spain,1,0,0,0,0
2025,1,JAN,2025-01-02,LEIB,Ibiza,Spain,55,8,0,8,0
2025,1,JAN,2025-01-02,LEJR,Jerez De La Frontera,Spain,11,4,0,4,0
2025,1,JAN,2025-01-02,LELL,Sabadell,Spain,6,0,0,0,0
2025,1,JAN,2025-01-02,LELN,Leon,Spain,0,0,0,0,0
2025,1,JAN,2025-01-02,LEMD,Madrid/ Barajas,Spain,591,172,6,165,1
2025,1,JAN,2025-01-02,LEMG,Málaga,Spain,224,120,7,111,2
2025,1,JAN,2025-01-02,LEMH,Mahon,Spain,24,0,0,0,0
2025,1,JAN,2025-01-02,LEMO,Seville/Moron,Spain,5,1,1,0,0
2025,1,JAN,2025-01-02,LEPA,Palma de Mallorca,Spain,177,29,0,29,0
2025,1,JAN,2025-01-02,LEPP,Noain Pamplona,Spain,4,0,0,0,0
2025,1,JAN,2025-01-02,LERS,Reus,Spain,1,0,0,0,0
2025,1,JAN,2025-01-02,LERT,Rota,Spain,2,0,0,0,0
2025,1,JAN,2025-01-02,LESB,Son Bonet,Spain,3,0,0,0,0
2025,1,JAN,2025-01-02,LESO,San Sebastian,Spain,9,0,0,0,0
2025,1,JAN,2025-01-02,LEST,Santiago,Spain,31,10,1,9,0
2025,1,JAN,2025-01-02,LETO,Madrid/Torrejon,Spain,6,0,0,0,0
2025,1,JAN,2025-01-02,LEVC,Valencia,Spain,116,44,0,44,0
2025,1,JAN,2025-01-02,LEVD,Valladolid,Spain,4,3,0,3,0
2025,1,JAN,2025-01-02,LEVT,Vitoria,Spain,19,6,0,6,0
2025,1,JAN,2025-01-02,LEVX,Vigo,Spain,13,4,0,4,0
2025,1,JAN,2025-01-02,LEXJ,Santander,Spain,8,0,0,0,0
2025,1,JAN,2025-01-02,LEZG,Zaragoza,Spain,9,1,0,1,0
2025,1,JAN,2025-01-02,LEZL,Sevilla,Spain,108,44,0,44,0
2025,1,JAN,2025-01-02,LFAQ,Albert-Bray,France,1,0,0,0,0
2025,1,JAN,2025-01-02,LFBA,Agen-La Garenne,France,1,0,0,0,0
2025,1,JAN,2025-01-02,LFBD,Bordeaux-Mérignac,France,60,12,1,11,0
2025,1,JAN,2025-01-02,LFBE,Bergerac-Roumanière,France,1,0,0,0,0
2025,1,JAN,2025-01-02,LFBH,La Rochelle-Ile de Ré,France,2,0,0,0,0
2025,1,JAN,2025-01-02,LFBI,Poitiers-Biard,France,1,0,0,0,0
2025,1,JAN,2025-01-02,LFBL,Limoges-Bellegarde,France,5,0,0,0,0
2025,1,JAN,2025-01-02,LFBO,Toulouse-Blagnac,France,89,20,0,19,1
2025,1,JAN,2025-01-02,LFBP,Pau-Pyrénées,France,5,0,0,0,0
2025,1,JAN,2025-01-02,LFBT,Tarbes-Lourdes Pyrénées,France,6,3,0,3,0
2025,1,JAN,2025-01-02,LFBZ,Biarritz-Bayonne-Anglet,France,13,1,0,1,0
2025,1,JAN,2025-01-02,LFCR,Rodez-Marcillac,France,2,0,0,0,0
2025,1,JAN,2025-01-02,LFGJ,Dôle-Tavaux,France,2,1,0,1,0
2025,1,JAN,2025-01-02,LFJL,Metz-Nancy-Lorraine,France,1,1,0,1,0
2025,1,JAN,2025-01-02,LFKB,Bastia-Poretta,France,21,2,0,2,0
2025,1,JAN,2025-01-02,LFKC,Calvi-Sainte-Catherine,France,3,0,0,0,0
2025,1,JAN,2025-01-02,LFKF,Figari-Sud Corse,France,6,1,0,1,0
2025,1,JAN,2025-01-02,LFKJ,Ajaccio-Napoléon-Bonaparte,France,17,0,0,0,0
2025,1,JAN,2025-01-02,LFLB,Chambéry-Aix-les-Bains,France,19,5,0,4,1
2025,1,JAN,2025-01-02,LFLC,Clermont-Ferrand-Auvergne,France,3,0,0,0,0
2025,1,JAN,2025-01-02,LFLI,Annemasse,France,3,0,0,0,0
2025,1,JAN,2025-01-02,LFLL,Lyon-Saint-Exupéry,France,124,33,4,28,1
2025,1,JAN,2025-01-02,LFLP,Annecy-Meythet,France,7,1,0,1,0
2025,1,JAN,2025-01-02,LFLS,Grenoble-Isère,France,10,1,0,1,0
2025,1,JAN,2025-01-02,LFLX,Châteauroux-Déols,France,2,0,0,0,0
2025,1,JAN,2025-01-02,LFLY,Lyon-Bron,France,6,1,0,1,0
2025,1,JAN,2025-01-02,LFMD,Cannes-Mandelieu,France,16,7,0,7,0
2025,1,JAN,2025-01-02,LFMK,Carcassonne-Salvaza,France,1,0,0,0,0
2025,1,JAN,2025-01-02,LFML,Marseille-Provence,France,112,33,3,27,3
2025,1,JAN,2025-01-02,LFMN,Nice-Côte d’Azur,France,151,33,5,28,0
2025,1,JAN,2025-01-02,LFMP,Perpignan-Rivesaltes,France,6,0,0,0,0
2025,1,JAN,2025-01-02,LFMT,Montpellier-Méditerranée,France,28,8,0,6,2
2025,1,JAN,2025-01-02,LFMU,Béziers-Vias,France,4,0,0,0,0
2025,1,JAN,2025-01-02,LFMV,Avignon-Caumont,France,7,0,0,0,0
2025,1,JAN,2025-01-02,LFOB,Beauvais-Tillé,France,65,22,1,19,2
2025,1,JAN,2025-01-02,LFOH,Le Havre-Octeville,France,2,0,0,0,0
2025,1,JAN,2025-01-02,LFOP,Rouen,France,4,0,0,0,0
2025,1,JAN,2025-01-02,LFOT,Tours-Val de Loire,France,4,1,0,1,0
2025,1,JAN,2025-01-02,LFPB,Paris-Le Bourget,France,69,14,0,14,0
2025,1,JAN,2025-01-02,LFPG,Paris-Charles-de-Gaulle,France,692,139,0,138,1
2025,1,JAN,2025-01-02,LFPN,Toussus-le-Noble,France,9,0,0,0,0
2025,1,JAN,2025-01-02,LFPO,Paris-Orly,France,277,57,3,52,2
2025,1,JAN,2025-01-02,LFQQ,Lille-Lesquin,France,19,10,0,10,0
2025,1,JAN,2025-01-02,LFRB,Brest-Bretagne,France,14,2,0,2,0
2025,1,JAN,2025-01-02,LFRD,Dinard-Pleurtuit-Saint-Malo,France,1,0,0,0,0
2025,1,JAN,2025-01-02,LFRG,Deauville-Normandie,France,1,0,0,0,0
2025,1,JAN,2025-01-02,LFRH,Lorient-Lann Bihoué,France,1,0,0,0,0
2025,1,JAN,2025-01-02,LFRK,Caen-Carpiquet,France,7,0,0,0,0
2025,1,JAN,2025-01-02,LFRM,Le Mans,France,1,0,0,0,0
2025,1,JAN,2025-01-02,LFRN,Rennes-Saint-Jacques,France,11,4,1,2,1
2025,1,JAN,2025-01-02,LFRS,Nantes-Atlantique,France,65,12,0,11,1
2025,1,JAN,2025-01-02,LFSB,Bâle-Mulhouse,France,91,24,0,21,3
2025,1,JAN,2025-01-02,LFSL,Brive-Souillac,France,3,1,0,1,0
2025,1,JAN,2025-01-02,LFST,Strasbourg-Entzheim,France,23,11,0,11,0
2025,1,JAN,2025-01-02,LFTH,Hyères-Le Palyvestre,France,9,4,1,3,0
2025,1,JAN,2025-01-02,LFTW,Nîmes-Garons,France,2,2,0,2,0
2025,1,JAN,2025-01-02,LGAV,Athens,Greece,325,24,1,21,2
2025,1,JAN,2025-01-02,LGIR,Heraklion,Greece,22,7,0,7,0
2025,1,JAN,2025-01-02,LGKF,Kefallinia,Greece,2,1,0,1,0
2025,1,JAN,2025-01-02,LGKO,Kos,Greece,6,3,1,2,0
2025,1,JAN,2025-01-02,LGKR,Corfu,Greece,4,0,0,0,0
2025,1,JAN,2025-01-02,LGMK,Mikonos,Greece,3,1,0,1,0
2025,1,JAN,2025-01-02,LGPZ,Aktion,Greece,2,0,0,0,0
2025,1,JAN,2025-01-02,LGRP,Rodos,Greece,4,1,0,1,0
2025,1,JAN,2025-01-02,LGSA,Khania/Souda,Greece,18,4,0,4,0
2025,1,JAN,2025-01-02,LGSR,Santorini,Greece,11,8,1,7,0
2025,1,JAN,2025-01-02,LGTS,Thessaloniki,Greece,72,14,2,12,0
2025,1,JAN,2025-01-02,LGZA,Zakinthos,Greece,1,1,0,1,0
2025,1,JAN,2025-01-02,LHBP,Budapest/ Ferihegy,Hungary,184,29,0,29,0
2025,1,JAN,2025-01-02,LIBR,Brindisi,Italy,29,1,0,1,0
2025,1,JAN,2025-01-02,LICC,Catania,Italy,109,6,1,5,0
2025,1,JAN,2025-01-02,LICJ,Palermo Falcone-Borsellino,Italy,78,5,0,5,0
2025,1,JAN,2025-01-02,LIMC,Milan/ Malpensa,Italy,289,62,0,62,0
2025,1,JAN,2025-01-02,LIME,Bergamo,Italy,146,23,1,20,2
2025,1,JAN,2025-01-02,LIMF,Torino Caselle,Italy,53,6,0,6,0
2025,1,JAN,2025-01-02,LIML,Milan/ Linate,Italy,156,22,1,20,1
2025,1,JAN,2025-01-02,LIPE,Bologna,Italy,104,25,1,23,1
2025,1,JAN,2025-01-02,LIPH,Treviso,Italy,24,7,0,7,0
2025,1,JAN,2025-01-02,LIPZ,Venice,Italy,113,24,1,23,0
2025,1,JAN,2025-01-02,LIRA,Rome/Ciampino,Italy,53,6,0,6,0
2025,1,JAN,2025-01-02,LIRF,Rome/Fiumicino,Italy,418,65,0,63,2
2025,1,JAN,2025-01-02,LIRN,Naples,Italy,89,9,0,9,0
2025,1,JAN,2025-01-02,LIRP,Pisa San Giusto,Italy,46,10,2,8,0
2025,1,JAN,2025-01-02,LJLJ,Ljubljana,Slovenia,18,5,0,5,0
2025,1,JAN,2025-01-02,LJPZ,Portorož,Slovenia,1,0,0,0,0
2025,1,JAN,2025-01-02,LKKV,Karlovy Vary,Czech Republic,0,0,0,0,0
2025,1,JAN,2025-01-02,LKMT,Ostrava,Czech Republic,8,0,0,0,0
2025,1,JAN,2025-01-02,LKPR,Prague,Czech Republic,178,39,0,38,1
2025,1,JAN,2025-01-02,LKTB,Brno-Tuřany,Czech Republic,4,0,0,0,0
2025,1,JAN,2025-01-02,LLBG,Tel Aviv,Israel,184,10,0,9,1
2025,1,JAN,2025-01-02,LMML,Malta,Malta,90,9,0,9,0
2025,1,JAN,2025-01-02,LOWG,Graz,Austria,10,1,0,1,0
2025,1,JAN,2025-01-02,LOWI,Innsbruck,Austria,36,13,0,13,0
2025,1,JAN,2025-01-02,LOWK,Klagenfurt,Austria,4,2,0,2,0
2025,1,JAN,2025-01-02,LOWL,Linz,Austria,8,2,0,2,0
2025,1,JAN,2025-01-02,LOWS,Salzburg,Austria,38,6,0,6,0
2025,1,JAN,2025-01-02,LOWW,Vienna,Austria,310,39,0,38,1
2025,1,JAN,2025-01-02,LPAZ,Santa Maria,Portugal,3,0,0,0,0
2025,1,JAN,2025-01-02,LPCS,Cascais,Portugal,5,4,0,4,0
2025,1,JAN,2025-01-02,LPFL,Flores,Portugal,2,0,0,0,0
2025,1,JAN,2025-01-02,LPFR,Faro,Portugal,66,30,0,30,0
2025,1,JAN,2025-01-02,LPHR,Horta,Portugal,4,0,0,0,0
2025,1,JAN,2025-01-02,LPMA,Madeira,Portugal,55,20,1,19,0
2025,1,JAN,2025-01-02,LPMT,Montijo AirBase,Portugal,1,0,0,0,0
2025,1,JAN,2025-01-02,LPPD,Ponta Delgada,Portugal,30,6,0,6,0
2025,1,JAN,2025-01-02,LPPR,Porto,Portugal,148,60,0,58,2
2025,1,JAN,2025-01-02,LPPS,Porto Santo,Portugal,4,1,0,1,0
2025,1,JAN,2025-01-02,LPPT,Lisbon,Portugal,313,102,4,98,0
2025,1,JAN,2025-01-02,LQSA,Sarajevo,Bosnia and Herzegovina,18,1,0,1,0
2025,1,JAN,2025-01-02,LRBS,Bucharest/ Băneasa,Romania,3,0,0,0,0
2025,1,JAN,2025-01-02,LROP,Bucharest/ Otopeni,Romania,158,17,0,17,0
2025,1,JAN,2025-01-02,LSGG,Geneva,Switzerland,242,79,4,73,2
2025,1,JAN,2025-01-02,LSGS,Sion,Switzerland,23,5,0,5,0
2025,1,JAN,2025-01-02,LSZH,Zürich,Switzerland,329,79,1,78,0
2025,1,JAN,2025-01-02,LTAC,Ankara/ Esenboğa,Türkiye,119,5,0,4,1
2025,1,JAN,2025-01-02,LTAI,Antalya,Türkiye,170,5,1,4,0
2025,1,JAN,2025-01-02,LTBA,Istanbul/ Atatürk,Türkiye,16,1,0,0,1
2025,1,JAN,2025-01-02,LTBJ,İzmir/ Adnan Menderes,Türkiye,93,3,0,3,0
2025,1,JAN,2025-01-02,LTFJ,Istanbul/ Sabiha Gökçen,Türkiye,344,12,2,10,0
2025,1,JAN,2025-01-02,LTFM,Istanbul International,Türkiye,699,25,2,22,1
2025,1,JAN,2025-01-02,LUKK,Chișinău,Moldova,42,3,0,3,0
2025,1,JAN,2025-01-02,LWSK,Skopje,North Macedonia,27,3,0,2,1
2025,1,JAN,2025-01-02,LYBE,Belgrade/ Nikola Tesla,Serbia,112,22,7,15,0
2025,1,JAN,2025-01-02,LYPG,Podgorica,Montenegro,21,0,0,0,0
2025,1,JAN,2025-01-02,LZIB,Bratislava,Slovakia,22,0,0,0,0
2025,1,JAN,2025-01-02,UDYZ,Zvartnots,Armenia,58,0,0,0,0
2025,1,JAN,2025-01-02,UGTB,Tbilisi,Georgia,58,0,0,0,0
2025,1,JAN,2025-01-03,EBAW,Antwerp,Belgium,9,3,0,3,0
2025,1,JAN,2025-01-03,EBBR,Brussels,Belgium,262,57,1,55,1
2025,1,JAN,2025-01-03,EBCI,Charleroi,Belgium,104,23,0,22,1
2025,1,JAN,2025-01-03,EBLG,Liège,Belgium,38,2,0,1,1
2025,1,JAN,2025-01-03,EBOS,Ostend-Bruges,Belgium,8,1,0,1,0
2025,1,JAN,2025-01-03,EDDB,Berlin/ Schoenefeld,Germany,232,50,0,50,0
2025,1,JAN,2025-01-03,EDDC,Dresden,Germany,8,2,0,2,0
2025,1,JAN,2025-01-03,EDDE,Erfurt,Germany,2,0,0,0,0
2025,1,JAN,2025-01-03,EDDF,Frankfurt,Germany,525,85,0,85,0
2025,1,JAN,2025-01-03,EDDG,Muenster-Osnabrueck,Germany,9,1,0,1,0
2025,1,JAN,2025-01-03,EDDH,Hamburg,Germany,128,28,0,28,0
2025,1,JAN,2025-01-03,EDDK,Cologne-Bonn,Germany,150,24,0,24,0
2025,1,JAN,2025-01-03,EDDL,Dusseldorf,Germany,174,54,0,53,1
2025,1,JAN,2025-01-03,EDDM,Munich,Germany,381,63,2,60,1
2025,1,JAN,2025-01-03,EDDN,Nuremberg,Germany,45,15,0,13,2
2025,1,JAN,2025-01-03,EDDP,Leipzig-Halle,Germany,100,9,0,9,0
2025,1,JAN,2025-01-03,EDDR,Saarbruecken,Germany,2,0,0,0,0
2025,1,JAN,2025-01-03,EDDS,Stuttgart,Germany,95,28,0,28,0
2025,1,JAN,2025-01-03,EDDV,Hanover,Germany,63,14,0,13,1
2025,1,JAN,2025-01-03,EDDW,Bremen,Germany,17,5,0,5,0
2025,1,JAN,2025-01-03,EETN,Tallinn,Estonia,46,3,0,3,0
2025,1,JAN,2025-01-03,EETU,Tartu,Estonia,1,0,0,0,0
2025,1,JAN,2025-01-03,EFHK,Helsinki/ Vantaa,Finland,197,13,1,11,1
2025,1,JAN,2025-01-03,EGAA,Belfast/Aldergrove,United Kingdom,78,6,0,6,0
2025,1,JAN,2025-01-03,EGAC,Belfast/City Airport,United Kingdom,43,5,1,4,0
2025,1,JAN,2025-01-03,EGAE,Londonderry/Eglinton,United Kingdom,8,0,0,0,0
2025,1,JAN,2025-01-03,EGBB,Birmingham,United Kingdom,124,22,2,20,0
2025,1,JAN,2025-01-03,EGCC,Manchester,United Kingdom,272,48,1,47,0
2025,1,JAN,2025-01-03,EGGD,Bristol,United Kingdom,105,24,0,23,1
2025,1,JAN,2025-01-03,EGGW,London/ Luton,United Kingdom,184,27,0,27,0
2025,1,JAN,2025-01-03,EGHI,Southampton,United Kingdom,33,3,0,2,1
2025,1,JAN,2025-01-03,EGKB,Biggin Hill,United Kingdom,29,4,0,4,0
2025,1,JAN,2025-01-03,EGKK,London/ Gatwick,United Kingdom,379,84,1,82,1
2025,1,JAN,2025-01-03,EGLC,London/ City,United Kingdom,70,6,1,5,0
2025,1,JAN,2025-01-03,EGLF,Farnborough,United Kingdom,38,6,0,6,0
2025,1,JAN,2025-01-03,EGLL,London/ Heathrow,United Kingdom,667,111,0,111,0
2025,1,JAN,2025-01-03,EGNT,Newcastle,United Kingdom,50,15,0,15,0
2025,1,JAN,2025-01-03,EGNX,East Midlands,United Kingdom,68,11,1,10,0
2025,1,JAN,2025-01-03,EGPD,Aberdeen,United Kingdom,46,5,0,5,0
2025,1,JAN,2025-01-03,EGPF,Glasgow,United Kingdom,96,11,1,10,0
2025,1,JAN,2025-01-03,EGPH,Edinburgh,United Kingdom,172,24,0,24,0
2025,1,JAN,2025-01-03,EGSS,London/ Stansted,United Kingdom,294,46,2,44,0
2025,1,JAN,2025-01-03,EHAM,Amsterdam/ Schiphol,Netherlands,648,102,0,100,2
2025,1,JAN,2025-01-03,EHBK,Maastricht-Aachen,Netherlands,4,0,0,0,0
2025,1,JAN,2025-01-03,EHGG,Groningen,Netherlands,7,1,0,1,0
2025,1,JAN,2025-01-03,EHLE,Lelystad,Netherlands,1,0,0,0,0
2025,1,JAN,2025-01-03,EHRD,Rotterdam,Netherlands,33,7,0,7,0
2025,1,JAN,2025-01-03,EICK,Cork,Ireland,34,9,0,9,0
2025,1,JAN,2025-01-03,EIDL,Donegal,Ireland,2,0,0,0,0
2025,1,JAN,2025-01-03,EIDW,Dublin,Ireland,330,42,0,42,0
2025,1,JAN,2025-01-03,EIKN,Connaught,Ireland,12,0,0,0,0
2025,1,JAN,2025-01-03,EIKY,Kerry/Farranfore,Ireland,5,0,0,0,0
2025,1,JAN,2025-01-03,EINN,Shannon,Ireland,21,2,0,2,0
2025,1,JAN,2025-01-03,EIWF,Waterford,Ireland,1,0,0,0,0
2025,1,JAN,2025-01-03,EKCH,Copenhagen/ Kastrup,Denmark,313,44,0,44,0
2025,1,JAN,2025-01-03,ELLX,Luxembourg,Luxembourg,100,44,0,44,0
2025,1,JAN,2025-01-03,ENBR,Bergen,Norway,75,6,0,6,0
2025,1,JAN,2025-01-03,ENGM,Oslo/ Gardermoen,Norway,271,21,0,21,0
2025,1,JAN,2025-01-03,ENHD,Haugesund,Norway,7,0,0,0,0
2025,1,JAN,2025-01-03,ENVA,Trondheim,Norway,69,4,0,4,0
2025,1,JAN,2025-01-03,ENZV,Stavanger,Norway,46,4,0,3,1
2025,1,JAN,2025-01-03,EPBY,Bydgoszcz,Poland,5,1,0,1,0
2025,1,JAN,2025-01-03,EPGD,Gdansk,Poland,68,8,0,8,0
2025,1,JAN,2025-01-03,EPKK,Krakow - Balice,Poland,118,15,0,14,1
2025,1,JAN,2025-01-03,EPKT,Katowice - Pyrzowice,Poland,48,9,0,8,1
2025,1,JAN,2025-01-03,EPLB,Lublin,Poland,3,1,0,1,0
2025,1,JAN,2025-01-03,EPLL,Lodz - Lublinek,Poland,3,0,0,0,0
2025,1,JAN,2025-01-03,EPMO,Warszawa/ Modlin,Poland,16,2,0,2,0
2025,1,JAN,2025-01-03,EPPO,Poznan - Lawica,Poland,39,6,0,6,0
2025,1,JAN,2025-01-03,EPRZ,Rzeszow - Jasionka,Poland,21,1,0,1,0
2025,1,JAN,2025-01-03,EPSC,Szczecin - Goleniów,Poland,5,0,0,0,0
2025,1,JAN,2025-01-03,EPSY,Olsztyn-Mazury,Poland,1,0,0,0,0
2025,1,JAN,2025-01-03,EPWA,Warszawa/ Chopina,Poland,250,35,1,30,4
2025,1,JAN,2025-01-03,EPWR,Wroclaw/ Strachowice,Poland,46,8,0,8,0
2025,1,JAN,2025-01-03,EPZG,Zielona Gora - Babimost,Poland,2,0,0,0,0
2025,1,JAN,2025-01-03,ESGG,Göteborg,Sweden,62,11,0,10,1
2025,1,JAN,2025-01-03,ESSA,Stockholm/ Arlanda,Sweden,240,24,0,23,1
2025,1,JAN,2025-01-03,ESSB,Stockholm/ Bromma,Sweden,8,0,0,0,0
2025,1,JAN,2025-01-03,EVLA,Liepaja,Latvia,0,0,0,0,0
2025,1,JAN,2025-01-03,EVRA,Riga,Latvia,94,5,0,5,0
2025,1,JAN,2025-01-03,EYKA,Kaunas,Lithuania,22,4,0,4,0
2025,1,JAN,2025-01-03,EYPA,Palanga,Lithuania,6,0,0,0,0
2025,1,JAN,2025-01-03,EYSA,Šiauliai,Lithuania,4,0,0,0,0
2025,1,JAN,2025-01-03,EYVI,Vilnius,Lithuania,49,7,0,7,0
2025,1,JAN,2025-01-03,GCFV,Fuerteventura,Spain,74,42,1,41,0
2025,1,JAN,2025-01-03,GCGM,La Gomera,Spain,4,1,0,1,0
2025,1,JAN,2025-01-03,GCHI,Hierro,Spain,9,0,0,0,0
2025,1,JAN,2025-01-03,GCLA,La Palma,Spain,32,6,0,6,0
2025,1,JAN,2025-01-03,GCLP,Gran Canaria,Spain,221,45,0,45,0
2025,1,JAN,2025-01-03,GCRR,Lanzarote,Spain,107,43,0,43,0
2025,1,JAN,2025-01-03,GCTS,Tenerife Sur/Reina Sofia,Spain,162,116,3,111,2
2025,1,JAN,2025-01-03,GCXO,Tenerife North,Spain,115,42,0,41,1
2025,1,JAN,2025-01-03,GEML,Melilla,Spain,16,10,0,10,0
2025,1,JAN,2025-01-03,GMAD,Agadir,Morocco,34,9,1,8,0
2025,1,JAN,2025-01-03,GMFF,Fes,Morocco,27,10,2,7,1
2025,1,JAN,2025-01-03,GMME,Rabat,Morocco,25,6,3,2,1
2025,1,JAN,2025-01-03,GMMN,Casablanca,Morocco,137,35,4,27,4
2025,1,JAN,2025-01-03,GMMX,Marrakech,Morocco,129,45,7,19,19
2025,1,JAN,2025-01-03,GMTT,Tanger,Morocco,32,19,1,17,1
2025,1,JAN,2025-01-03,LATI,Tirana,Albania,91,18,0,18,0
2025,1,JAN,2025-01-03,LBSF,Sofia,Bulgaria,95,20,1,19,0
2025,1,JAN,2025-01-03,LCLK,Larnaca,Cyprus,85,19,0,18,1
2025,1,JAN,2025-01-03,LCPH,Paphos,Cyprus,22,3,2,1,0
2025,1,JAN,2025-01-03,LDZA,Zagreb,Croatia,71,9,0,8,1
2025,1,JAN,2025-01-03,LEAB,Albacete,Spain,1,0,0,0,0
2025,1,JAN,2025-01-03,LEAL,Alicante,Spain,156,50,0,50,0
2025,1,JAN,2025-01-03,LEAM,Almeria,Spain,6,0,0,0,0
2025,1,JAN,2025-01-03,LEAS,Asturias,Spain,19,7,0,7,0
2025,1,JAN,2025-01-03,LEBA,Cordoba,Spain,0,0,0,0,0
2025,1,JAN,2025-01-03,LEBB,Bilbao,Spain,58,16,0,16,0
2025,1,JAN,2025-01-03,LEBL,Barcelona,Spain,494,123,0,123,0
2025,1,JAN,2025-01-03,LEBZ,Badajoz,Spain,4,1,0,1,0
2025,1,JAN,2025-01-03,LECO,La Coruna,Spain,13,2,0,2,0
2025,1,JAN,2025-01-03,LECU,Madrid/Cuatro Viento,Spain,3,1,0,1,0
2025,1,JAN,2025-01-03,LEDA,Lleida/Alguaire,Spain,1,0,0,0,0
2025,1,JAN,2025-01-03,LEGE,Gerona,Spain,11,4,0,4,0
2025,1,JAN,2025-01-03,LEGR,Granada,Spain,16,8,0,8,0
2025,1,JAN,2025-01-03,LEGT,Madrid/Getafe,Spain,1,0,0,0,0
2025,1,JAN,2025-01-03,LEIB,Ibiza,Spain,53,7,0,7,0
2025,1,JAN,2025-01-03,LEJR,Jerez De La Frontera,Spain,9,5,0,5,0
2025,1,JAN,2025-01-03,LELL,Sabadell,Spain,6,0,0,0,0
2025,1,JAN,2025-01-03,LELN,Leon,Spain,3,1,1,0,0
2025,1,JAN,2025-01-03,LEMD,Madrid/ Barajas,Spain,600,145,3,141,1
2025,1,JAN,2025-01-03,LEMG,Málaga,Spain,230,93,5,87,1
2025,1,JAN,2025-01-03,LEMH,Mahon,Spain,21,1,0,1,0
2025,1,JAN,2025-01-03,LEMO,Seville/Moron,Spain,5,2,1,1,0
2025,1,JAN,2025-01-03,LEPA,Palma de Mallorca,Spain,195,53,2,51,0
2025,1,JAN,2025-01-03,LEPP,Noain Pamplona,Spain,7,2,0,2,0
2025,1,JAN,2025-01-03,LERS,Reus,Spain,1,0,0,0,0
2025,1,JAN,2025-01-03,LERT,Rota,Spain,6,2,0,2,0
2025,1,JAN,2025-01-03,LESB,Son Bonet,Spain,2,1,0,1,0
2025,1,JAN,2025-01-03,LESO,San Sebastian,Spain,5,1,0,1,0
2025,1,JAN,2025-01-03,LEST,Santiago,Spain,34,10,1,9,0
2025,1,JAN,2025-01-03,LETO,Madrid/Torrejon,Spain,2,0,0,0,0
