YEAR,MONTH_NUM,MONTH_MON,ENTRY_DATE,ENTITY_NAME,ENTITY_TYPE,TYPE_MODEL,DIST_FLOWN_KM,DIST_DIRECT_KM,DIST_ACHIEVED_KM
2025,2,FEB,2025-02-09,SES Area (RP3),Area (FIR),SFR,20210050,19710231.23,19464781.96
2025,2,FEB,2025-02-09,SW FAB,FAB (FIR),CPF,3787992,3745796.85,3700515.46
2025,2,FEB,2025-02-09,SW FAB,FAB (FIR),FTFM,3794319,3719531.39,3663484.29
2025,2,FEB,2025-02-09,SW FAB,FAB (FIR),SFR,3745681,3673764.65,3619505.01
2025,2,FEB,2025-02-09,Serbia and Montenegro,State (FIR),CPF,448660,448006.7,442328.97000000003
2025,2,FEB,2025-02-09,Serbia and Montenegro,State (FIR),FTFM,448418,447267.99,439394.69
2025,2,FEB,2025-02-09,Serbia and Montenegro,State (FIR),SFR,436379,435311.87,427588.57
2025,2,FEB,2025-02-09,Slovakia,State (FIR),CPF,146792,146434.19,140322.74
2025,2,FEB,2025-02-09,Slovakia,State (FIR),FTFM,144810,144389.87,136698.4
2025,2,FEB,2025-02-09,Slovakia,State (FIR),SFR,138965,138502.62,131587.09
2025,2,FEB,2025-02-09,Slovenia,State (FIR),CPF,115947,115888.24,114561.35
2025,2,FEB,2025-02-09,Slovenia,State (FIR),FTFM,115144,115109.29000000001,113473.98
2025,2,FEB,2025-02-09,Slovenia,State (FIR),SFR,111041,111012.69,109430.8
2025,2,FEB,2025-02-09,Spain,State (FIR),CPF,2948788,2917414.76,2873436.27
2025,2,FEB,2025-02-09,Spain,State (FIR),FTFM,2959205,2899917.18,2845696.65
2025,2,FEB,2025-02-09,Spain,State (FIR),SFR,2911276,2854520.5,2801267.46
2025,2,FEB,2025-02-09,Spain (Canarias),State (FIR),CPF,414742,412277.57,405504.66000000003
2025,2,FEB,2025-02-09,Spain (Canarias),State (FIR),FTFM,420094,412835.77,402904.49
2025,2,FEB,2025-02-09,Spain (Canarias),State (FIR),SFR,393112,386426.91000000003,376732.4
2025,2,FEB,2025-02-09,Spain (Continental),State (FIR),CPF,2534046,2505137.19,2467931.61
2025,2,FEB,2025-02-09,Spain (Continental),State (FIR),FTFM,2539111,2487081.41,2442792.16
2025,2,FEB,2025-02-09,Spain (Continental),State (FIR),SFR,2518164,2468093.59,2424535.06
2025,2,FEB,2025-02-09,Sweden,State (FIR),CPF,547440,545894.34,539596.33
2025,2,FEB,2025-02-09,Sweden,State (FIR),FTFM,544602,540772.85,532182.96
2025,2,FEB,2025-02-09,Sweden,State (FIR),SFR,535422,531758.95,523760
2025,2,FEB,2025-02-09,Switzerland,State (FIR),CPF,270868,269368.22000000003,261267.17
2025,2,FEB,2025-02-09,Switzerland,State (FIR),FTFM,282686,278052.51,266106.49
2025,2,FEB,2025-02-09,Switzerland,State (FIR),SFR,283176,279224.91000000003,267498.77
2025,2,FEB,2025-02-09,Türkiye,State (FIR),CPF,2693358,2651434.16,2581409.55
2025,2,FEB,2025-02-09,Türkiye,State (FIR),FTFM,2847862,2748414.98,2664508.92
2025,2,FEB,2025-02-09,Türkiye,State (FIR),SFR,2647368,2558767.42,2481469.25
2025,2,FEB,2025-02-09,UK (Continental),State (FIR),CPF,1726176,1700334.53,1665440.76
2025,2,FEB,2025-02-09,UK (Continental),State (FIR),FTFM,1664864,1621313.77,1576220.1400000001
2025,2,FEB,2025-02-09,UK (Continental),State (FIR),SFR,1597576,1558169.31,1515120.04
2025,2,FEB,2025-02-09,UK-Ireland FAB,FAB (FIR),CPF,2041406,2011721.9,1976391.2000000002
2025,2,FEB,2025-02-09,UK-Ireland FAB,FAB (FIR),FTFM,1951508,1902829.88,1857493.23
2025,2,FEB,2025-02-09,UK-Ireland FAB,FAB (FIR),SFR,1853089,1809452.44,1766528.8900000001
2025,2,FEB,2025-02-10,Albania,State (FIR),CPF,80748,80541.04000000001,78739.26
2025,2,FEB,2025-02-10,Albania,State (FIR),FTFM,83036,82519.09,79717.17
2025,2,FEB,2025-02-10,Albania,State (FIR),SFR,77764,77240.69,74564.61
2025,2,FEB,2025-02-10,Armenia,State (FIR),CPF,46590,46333.73,44257.99
2025,2,FEB,2025-02-10,Armenia,State (FIR),FTFM,42858,42694.200000000004,40669.38
2025,2,FEB,2025-02-10,Armenia,State (FIR),SFR,49257,49037.130000000005,46819.68
2025,2,FEB,2025-02-10,Austria,State (FIR),CPF,627804,626556.01,616719.2000000001
2025,2,FEB,2025-02-10,Austria,State (FIR),FTFM,633057,630989.58,616884.87
2025,2,FEB,2025-02-10,Austria,State (FIR),SFR,609631,607736.01,594419.14
2025,2,FEB,2025-02-10,BLUE MED FAB,FAB (FIR),CPF,3091912,3064444.62,3014343.05
2025,2,FEB,2025-02-10,BLUE MED FAB,FAB (FIR),FTFM,3092286,3043061.11,2982170.52
2025,2,FEB,2025-02-10,BLUE MED FAB,FAB (FIR),SFR,2995619,2950198.31,2893439.45
2025,2,FEB,2025-02-10,Baltic FAB,FAB (FIR),CPF,596295,591333.6,566225.96
2025,2,FEB,2025-02-10,Baltic FAB,FAB (FIR),FTFM,608486,597262.5,566367.68
2025,2,FEB,2025-02-10,Baltic FAB,FAB (FIR),SFR,581246,571038.63,543172.8
2025,2,FEB,2025-02-10,Belgium,State (FIR),CPF,428376,425609.05,414226.25
2025,2,FEB,2025-02-10,Belgium,State (FIR),FTFM,455425,447465.42,429096.17
2025,2,FEB,2025-02-10,Belgium,State (FIR),SFR,448306,440679.27,422801.35000000003
2025,2,FEB,2025-02-10,Bosnia and Herzegovina,State (FIR),CPF,244957,244777.86000000002,242348.13
2025,2,FEB,2025-02-10,Bosnia and Herzegovina,State (FIR),FTFM,250371,250037.2,246983.38
2025,2,FEB,2025-02-10,Bosnia and Herzegovina,State (FIR),SFR,243310,243009.48,240046.22
2025,2,FEB,2025-02-10,Bulgaria,State (FIR),CPF,612488,611232.62,593423.1900000001
2025,2,FEB,2025-02-10,Bulgaria,State (FIR),FTFM,601492,599417.52,580288.85
2025,2,FEB,2025-02-10,Bulgaria,State (FIR),SFR,567847,565779.04,548574.35
2025,2,FEB,2025-02-10,Croatia,State (FIR),CPF,363856,363255.59,358959.51
2025,2,FEB,2025-02-10,Croatia,State (FIR),FTFM,361724,360961.57,355483.99
2025,2,FEB,2025-02-10,Croatia,State (FIR),SFR,344609,344106.96,338855.02
2025,2,FEB,2025-02-10,Cyprus,State (FIR),CPF,306419,304607.99,295404.78
2025,2,FEB,2025-02-10,Cyprus,State (FIR),FTFM,306925,302019.58,292534.07
2025,2,FEB,2025-02-10,Cyprus,State (FIR),SFR,282357,277793.43,269297.08
2025,2,FEB,2025-02-10,Czech Republic,State (FIR),CPF,320641,319869.27,313188.14
2025,2,FEB,2025-02-10,Czech Republic,State (FIR),FTFM,317024,315374.38,306236.60000000003
2025,2,FEB,2025-02-10,Czech Republic,State (FIR),SFR,302525,300948.21,292468.58
2025,2,FEB,2025-02-10,DANUBE FAB,FAB (FIR),CPF,1406926,1402955.47,1359976.75
2025,2,FEB,2025-02-10,DANUBE FAB,FAB (FIR),FTFM,1383048,1377506.6600000001,1332017.92
2025,2,FEB,2025-02-10,DANUBE FAB,FAB (FIR),SFR,1295840,1290610.58,1249370.88
2025,2,FEB,2025-02-10,DK-SE FAB,FAB (FIR),CPF,727919,726144.79,717718.59
2025,2,FEB,2025-02-10,DK-SE FAB,FAB (FIR),FTFM,734687,729253.62,716589.74
2025,2,FEB,2025-02-10,DK-SE FAB,FAB (FIR),SFR,727713,722767.03,711093.67
2025,2,FEB,2025-02-10,Denmark,State (FIR),CPF,241803,241509.02000000002,238911.99
2025,2,FEB,2025-02-10,Denmark,State (FIR),FTFM,245575,244074.12,239670.42
2025,2,FEB,2025-02-10,Denmark,State (FIR),SFR,243125,241959.52000000002,237766.54
2025,2,FEB,2025-02-10,EUROCONTROL Area (PRR),Area (FIR),CPF,25789980,25218913.4,25058167.15
2025,2,FEB,2025-02-10,EUROCONTROL Area (PRR),Area (FIR),FTFM,25857101,24958504.54,24741054.09
2025,2,FEB,2025-02-10,EUROCONTROL Area (PRR),Area (FIR),SFR,25065906,24228807.89,24018584.26
2025,2,FEB,2025-02-10,Estonia,State (FIR),CPF,75800,75593.90000000001,71986.6
2025,2,FEB,2025-02-10,Estonia,State (FIR),FTFM,73566,73413.46,69853.63
2025,2,FEB,2025-02-10,Estonia,State (FIR),SFR,67840,67700.81,64463.42
2025,2,FEB,2025-02-10,FAB CE,FAB (FIR),CPF,2314056,2304384.79,2270797.54
2025,2,FEB,2025-02-10,FAB CE,FAB (FIR),FTFM,2313568,2298164.65,2255188.91
2025,2,FEB,2025-02-10,FAB CE,FAB (FIR),SFR,2212306,2197904.58,2158123.27
2025,2,FEB,2025-02-10,FAB CE (SES RP1),FAB (FIR),CPF,1704938,1697447.8599999999,1669182.8599999999
2025,2,FEB,2025-02-10,FAB CE (SES RP1),FAB (FIR),FTFM,1701881,1689701.76,1653122.79
2025,2,FEB,2025-02-10,FAB CE (SES RP1),FAB (FIR),SFR,1624073,1612706.55,1578906.94
2025,2,FEB,2025-02-10,FAB CE (SES RP2),FAB (FIR),CPF,2068312,2059415.67,2027663.53
2025,2,FEB,2025-02-10,FAB CE (SES RP2),FAB (FIR),FTFM,2063305,2049168.45,2008308.82
2025,2,FEB,2025-02-10,FAB CE (SES RP2),FAB (FIR),SFR,1968484,1955459.12,1917565.81
2025,2,FEB,2025-02-10,FABEC,FAB (FIR),CPF,7148550,7047478.15,6947092.17
2025,2,FEB,2025-02-10,FABEC,FAB (FIR),FTFM,7218969,6992111.93,6859258.38
2025,2,FEB,2025-02-10,FABEC,FAB (FIR),SFR,7107573,6891254.5600000005,6763273.79
2025,2,FEB,2025-02-10,Finland,State (FIR),CPF,115181,114892.44,112264.58
2025,2,FEB,2025-02-10,Finland,State (FIR),FTFM,116689,116295.43000000001,113378.75
2025,2,FEB,2025-02-10,Finland,State (FIR),SFR,113164,112781.78,109897.92
2025,2,FEB,2025-02-10,France,State (FIR),CPF,3748154,3698328.1,3632088.27
2025,2,FEB,2025-02-10,France,State (FIR),FTFM,3744333,3629121.19,3547388.08
2025,2,FEB,2025-02-10,France,State (FIR),SFR,3700778,3590849.79,3510859.91
2025,2,FEB,2025-02-10,Georgia,State (FIR),CPF,196256,195498.35,184202.29
2025,2,FEB,2025-02-10,Georgia,State (FIR),FTFM,190685,189514.83000000002,180516.73
2025,2,FEB,2025-02-10,Georgia,State (FIR),SFR,159831,159018.63,151995.62
2025,2,FEB,2025-02-10,Germany,State (FIR),CPF,2283482,2266890.57,2234190.96
2025,2,FEB,2025-02-10,Germany,State (FIR),FTFM,2317931,2268229.72,2217821.22
2025,2,FEB,2025-02-10,Germany,State (FIR),SFR,2260970,2215005.48,2167137.65
2025,2,FEB,2025-02-10,Greece,State (FIR),CPF,931008,928108.71,915688.8200000001
2025,2,FEB,2025-02-10,Greece,State (FIR),FTFM,933170,925651.3200000001,910476.59
2025,2,FEB,2025-02-10,Greece,State (FIR),SFR,876327,869919.61,856989.96
2025,2,FEB,2025-02-10,Hungary,State (FIR),CPF,516868,516070.07,507103.47000000003
2025,2,FEB,2025-02-10,Hungary,State (FIR),FTFM,514407,512382.51,501649.74
2025,2,FEB,2025-02-10,Hungary,State (FIR),SFR,482740,480863.85000000003,470967.52
2025,2,FEB,2025-02-10,Ireland,State (FIR),CPF,337435,337047.51,332121.18
2025,2,FEB,2025-02-10,Ireland,State (FIR),FTFM,280200,279261.29,273803.99
2025,2,FEB,2025-02-10,Ireland,State (FIR),SFR,242112,241462.2,237410.2
2025,2,FEB,2025-02-10,Italy,State (FIR),CPF,1703807,1686468.52,1654823.82
2025,2,FEB,2025-02-10,Italy,State (FIR),FTFM,1710199,1679959.72,1639116.23
2025,2,FEB,2025-02-10,Italy,State (FIR),SFR,1693969,1664665.78,1625962.75
2025,2,FEB,2025-02-10,Latvia,State (FIR),CPF,85813,85566.49,80764.68000000001
2025,2,FEB,2025-02-10,Latvia,State (FIR),FTFM,85702,85375.27,80683.28
2025,2,FEB,2025-02-10,Latvia,State (FIR),SFR,81235,80904.61,76627.75
2025,2,FEB,2025-02-10,Lithuania,State (FIR),CPF,61917,61802.840000000004,56096
2025,2,FEB,2025-02-10,Lithuania,State (FIR),FTFM,63503,63262.22,56648.1
2025,2,FEB,2025-02-10,Lithuania,State (FIR),SFR,59669,59382.1,53349.43
2025,2,FEB,2025-02-10,Malta,State (FIR),CPF,162329,162214.09,160178.56
2025,2,FEB,2025-02-10,Malta,State (FIR),FTFM,151805,151574.6,149699.47
2025,2,FEB,2025-02-10,Malta,State (FIR),SFR,141626,141423.66,139883.37
2025,2,FEB,2025-02-10,Moldova,State (FIR),CPF,2542,2537.71,2200.83
2025,2,FEB,2025-02-10,Moldova,State (FIR),FTFM,1230,1220.73,1019.2
2025,2,FEB,2025-02-10,Moldova,State (FIR),SFR,1245,1236.31,1031.6
2025,2,FEB,2025-02-10,Morocco,State (FIR),CPF,790100,786771.11,778099.83
2025,2,FEB,2025-02-10,Morocco,State (FIR),FTFM,788429,780480.85,770602.56
2025,2,FEB,2025-02-10,Morocco,State (FIR),SFR,770763,763887.67,754381.37
2025,2,FEB,2025-02-10,NEFAB,FAB (FIR),CPF,625053,618824.67,608541.76
2025,2,FEB,2025-02-10,NEFAB,FAB (FIR),FTFM,632403,623700.58,611508.75
2025,2,FEB,2025-02-10,NEFAB,FAB (FIR),SFR,599249,590766.15,579591.98
2025,2,FEB,2025-02-10,Netherlands,State (FIR),CPF,437213,434358.45,425370.09
2025,2,FEB,2025-02-10,Netherlands,State (FIR),FTFM,438584,431905.86,419478.99
2025,2,FEB,2025-02-10,Netherlands,State (FIR),SFR,430653,424236.22000000003,412526.14
2025,2,FEB,2025-02-10,North Macedonia,State (FIR),CPF,67318,67220.05,66078.34
2025,2,FEB,2025-02-10,North Macedonia,State (FIR),FTFM,68100,67999.44,66265.57
2025,2,FEB,2025-02-10,North Macedonia,State (FIR),SFR,64852,64794.49,63198.16
2025,2,FEB,2025-02-10,Norway,State (FIR),CPF,347415,345957.32,342647.58
2025,2,FEB,2025-02-10,Norway,State (FIR),FTFM,355749,351709.16000000003,346819.29
2025,2,FEB,2025-02-10,Norway,State (FIR),SFR,335488,331548.56,327086.08
2025,2,FEB,2025-02-10,Poland,State (FIR),CPF,532644,530264.09,508775.92
2025,2,FEB,2025-02-10,Poland,State (FIR),FTFM,543274,534853.53,508394.98000000004
2025,2,FEB,2025-02-10,Poland,State (FIR),SFR,519699,512194.16000000003,488400.06
2025,2,FEB,2025-02-10,Portugal (Continental),State (FIR),CPF,784910,782046.08,772445.87
2025,2,FEB,2025-02-10,Portugal (Continental),State (FIR),FTFM,768499,762797.51,751780.78
2025,2,FEB,2025-02-10,Portugal (Continental),State (FIR),SFR,748774,743514.9500000001,733461.09
2025,2,FEB,2025-02-10,Romania,State (FIR),CPF,793466,792118.5800000001,765621.49
2025,2,FEB,2025-02-10,Romania,State (FIR),FTFM,780353,778664.39,750573.93
2025,2,FEB,2025-02-10,Romania,State (FIR),SFR,724797,723186.8200000001,697743.17
2025,2,FEB,2025-02-10,SES Area (RP2),Area (FIR),CPF,21153542,20778821.28,20569149.07
2025,2,FEB,2025-02-10,SES Area (RP2),Area (FIR),FTFM,21121853,20494599.13,20231073.98
2025,2,FEB,2025-02-10,SES Area (RP2),Area (FIR),SFR,20527925,19936415.85,19687053.35
2025,2,FEB,2025-02-10,SES Area (RP3),Area (FIR),CPF,19446737,19133358.77,18929733.01
2025,2,FEB,2025-02-10,SES Area (RP3),Area (FIR),FTFM,19451999,18913647.81,18659040.74
2025,2,FEB,2025-02-10,SES Area (RP3),Area (FIR),SFR,18929008,18418514.4,18178369.69
2025,2,FEB,2025-02-10,SW FAB,FAB (FIR),CPF,3450552,3406907.98,3362097.32
2025,2,FEB,2025-02-10,SW FAB,FAB (FIR),FTFM,3436260,3360249.22,3306411.3
2025,2,FEB,2025-02-10,SW FAB,FAB (FIR),SFR,3374141,3300471.41,3248892.59
2025,2,FEB,2025-02-10,Serbia and Montenegro,State (FIR),CPF,399743,399145.86,393888.58
2025,2,FEB,2025-02-10,Serbia and Montenegro,State (FIR),FTFM,398708,397620.9,390423.78
2025,2,FEB,2025-02-10,Serbia and Montenegro,State (FIR),SFR,387452,386384.4,379376.97000000003
2025,2,FEB,2025-02-10,Slovakia,State (FIR),CPF,132301,131942.33000000002,126175.48
2025,2,FEB,2025-02-10,Slovakia,State (FIR),FTFM,131645,131161.63,124282.91
2025,2,FEB,2025-02-10,Slovakia,State (FIR),SFR,124735,124290.87,118225.32
2025,2,FEB,2025-02-10,Slovenia,State (FIR),CPF,106629,106581.44,105302.82
2025,2,FEB,2025-02-10,Slovenia,State (FIR),FTFM,105457,105391.65000000001,103822.21
2025,2,FEB,2025-02-10,Slovenia,State (FIR),SFR,103537,103481.48,101974.45
2025,2,FEB,2025-02-10,Spain,State (FIR),CPF,2669038,2634871.49,2593043.2199999997
2025,2,FEB,2025-02-10,Spain,State (FIR),FTFM,2672725,2610252.7,2559683.9
2025,2,FEB,2025-02-10,Spain,State (FIR),SFR,2624693,2564280.64,2514911.81
2025,2,FEB,2025-02-10,Spain (Canarias),State (FIR),CPF,348993,347194.09,342770.60000000003
2025,2,FEB,2025-02-10,Spain (Canarias),State (FIR),FTFM,347792,341955.12,335141.12
2025,2,FEB,2025-02-10,Spain (Canarias),State (FIR),SFR,317061,311484.72000000003,304848.61
2025,2,FEB,2025-02-10,Spain (Continental),State (FIR),CPF,2320045,2287677.4,2250272.61
2025,2,FEB,2025-02-10,Spain (Continental),State (FIR),FTFM,2324933,2268297.59,2224542.78
2025,2,FEB,2025-02-10,Spain (Continental),State (FIR),SFR,2307632,2252795.92,2210063.19
2025,2,FEB,2025-02-10,Sweden,State (FIR),CPF,486338,484978.22000000003,479028.47000000003
2025,2,FEB,2025-02-10,Sweden,State (FIR),FTFM,489352,485739.2,477158.83
2025,2,FEB,2025-02-10,Sweden,State (FIR),SFR,484588,481146.5,473327.14
2025,2,FEB,2025-02-10,Switzerland,State (FIR),CPF,250722,248052.33000000002,240632.88
2025,2,FEB,2025-02-10,Switzerland,State (FIR),FTFM,262466,256210.83000000002,245350.18
2025,2,FEB,2025-02-10,Switzerland,State (FIR),SFR,263104,257108.58000000002,246376.12
2025,2,FEB,2025-02-10,Türkiye,State (FIR),CPF,2526191,2484084.7,2422416.2
2025,2,FEB,2025-02-10,Türkiye,State (FIR),FTFM,2676809,2578338.02,2502573.63
2025,2,FEB,2025-02-10,Türkiye,State (FIR),SFR,2459030,2373517.8,2304549.06
2025,2,FEB,2025-02-10,UK (Continental),State (FIR),CPF,1713363,1683369.19,1645901.71
2025,2,FEB,2025-02-10,UK (Continental),State (FIR),FTFM,1674866,1624269.4100000001,1576944.37
2025,2,FEB,2025-02-10,UK (Continental),State (FIR),SFR,1600833,1555000.0899999999,1510586.15
2025,2,FEB,2025-02-10,UK-Ireland FAB,FAB (FIR),CPF,2050476,2015171.62,1977718.94
2025,2,FEB,2025-02-10,UK-Ireland FAB,FAB (FIR),FTFM,1954985,1897238.15,1850720.65
2025,2,FEB,2025-02-10,UK-Ireland FAB,FAB (FIR),SFR,1843029,1791607.4,1748126.72
2025,2,FEB,2025-02-11,Albania,State (FIR),CPF,77847,77641.74,76304.40000000001
2025,2,FEB,2025-02-11,Albania,State (FIR),FTFM,78059,77717.18000000001,75719.1
2025,2,FEB,2025-02-11,Albania,State (FIR),SFR,70591,70279.2,68397.36
2025,2,FEB,2025-02-11,Armenia,State (FIR),CPF,42440,42253.05,40336.41
2025,2,FEB,2025-02-11,Armenia,State (FIR),FTFM,39453,39273.32,37473.68
2025,2,FEB,2025-02-11,Armenia,State (FIR),SFR,50947,50737.39,48394.47
2025,2,FEB,2025-02-11,Austria,State (FIR),CPF,544220,543250.46,534776.99
2025,2,FEB,2025-02-11,Austria,State (FIR),FTFM,547209,545431.15,533490.92
2025,2,FEB,2025-02-11,Austria,State (FIR),SFR,526077,524414.1,512871.12
2025,2,FEB,2025-02-11,BLUE MED FAB,FAB (FIR),CPF,2776537,2754215.63,2706293
2025,2,FEB,2025-02-11,BLUE MED FAB,FAB (FIR),FTFM,2772330,2728950.84,2671368.27
2025,2,FEB,2025-02-11,BLUE MED FAB,FAB (FIR),SFR,2688794,2650009.61,2597344.58
2025,2,FEB,2025-02-11,Baltic FAB,FAB (FIR),CPF,501866,498257.58,474098.27
2025,2,FEB,2025-02-11,Baltic FAB,FAB (FIR),FTFM,510472,502236.61,473296.63
2025,2,FEB,2025-02-11,Baltic FAB,FAB (FIR),SFR,485019,477529.09,451145.57
2025,2,FEB,2025-02-11,Belgium,State (FIR),CPF,348655,346589.62,337500.17
2025,2,FEB,2025-02-11,Belgium,State (FIR),FTFM,377771,371229.8,355148.57
2025,2,FEB,2025-02-11,Belgium,State (FIR),SFR,374833,368518.14,353264.84
2025,2,FEB,2025-02-11,Bosnia and Herzegovina,State (FIR),CPF,199040,198943.27000000002,196958.6
2025,2,FEB,2025-02-11,Bosnia and Herzegovina,State (FIR),FTFM,203460,203238.78,200699.09
2025,2,FEB,2025-02-11,Bosnia and Herzegovina,State (FIR),SFR,197654,197461.4,194987.56
2025,2,FEB,2025-02-11,Bulgaria,State (FIR),CPF,602336,601317.4500000001,583554.65
2025,2,FEB,2025-02-11,Bulgaria,State (FIR),FTFM,588155,586141.64,566762.37
2025,2,FEB,2025-02-11,Bulgaria,State (FIR),SFR,561101,559135.3200000001,541413.78
2025,2,FEB,2025-02-11,Croatia,State (FIR),CPF,316646,316251.58,312157.21
2025,2,FEB,2025-02-11,Croatia,State (FIR),FTFM,310615,310044.8,305292.98
2025,2,FEB,2025-02-11,Croatia,State (FIR),SFR,293881,293472.51,289003.42
2025,2,FEB,2025-02-11,Cyprus,State (FIR),CPF,292384,290161.53,279142.93
2025,2,FEB,2025-02-11,Cyprus,State (FIR),FTFM,297190,291889.04,280308.54
2025,2,FEB,2025-02-11,Cyprus,State (FIR),SFR,272979,268196.58,258156.38
2025,2,FEB,2025-02-11,Czech Republic,State (FIR),CPF,260658,259992.9,254560.28
2025,2,FEB,2025-02-11,Czech Republic,State (FIR),FTFM,257378,256035.02000000002,248239.30000000002
2025,2,FEB,2025-02-11,Czech Republic,State (FIR),SFR,246646,245366.87,238034.65
2025,2,FEB,2025-02-11,DANUBE FAB,FAB (FIR),CPF,1408831,1405361.55,1362073.45
2025,2,FEB,2025-02-11,DANUBE FAB,FAB (FIR),FTFM,1382713,1377066.06,1331032.54
2025,2,FEB,2025-02-11,DANUBE FAB,FAB (FIR),SFR,1306907,1301545.12,1259420.21
2025,2,FEB,2025-02-11,DK-SE FAB,FAB (FIR),CPF,663733,662077.0700000001,653871.21
2025,2,FEB,2025-02-11,DK-SE FAB,FAB (FIR),FTFM,667403,662979.17,651440.76
2025,2,FEB,2025-02-11,DK-SE FAB,FAB (FIR),SFR,652988,648893.13,638322.71
2025,2,FEB,2025-02-11,Denmark,State (FIR),CPF,221702,221466,218965.7
2025,2,FEB,2025-02-11,Denmark,State (FIR),FTFM,225449,224232.09,220300.82
2025,2,FEB,2025-02-11,Denmark,State (FIR),SFR,222057,221044,217309.05000000002
2025,2,FEB,2025-02-11,EUROCONTROL Area (PRR),Area (FIR),CPF,23517744,22971693.58,22833217.99
2025,2,FEB,2025-02-11,EUROCONTROL Area (PRR),Area (FIR),FTFM,23573915,22727183.1,22538973.67
2025,2,FEB,2025-02-11,EUROCONTROL Area (PRR),Area (FIR),SFR,22851457,22065325.91,21882209.58
2025,2,FEB,2025-02-11,Estonia,State (FIR),CPF,69004,68827.42,65889.03
2025,2,FEB,2025-02-11,Estonia,State (FIR),FTFM,67934,67759.01,64740.75
2025,2,FEB,2025-02-11,Estonia,State (FIR),SFR,60780,60627.06,57816.07
2025,2,FEB,2025-02-11,FAB CE,FAB (FIR),CPF,2031104,2023401.08,1992384.6400000001
2025,2,FEB,2025-02-11,FAB CE,FAB (FIR),FTFM,2022676,2009985.49,1970937.38
2025,2,FEB,2025-02-11,FAB CE,FAB (FIR),SFR,1934199,1922362.4100000001,1885925.6800000002
2025,2,FEB,2025-02-11,FAB CE (SES RP1),FAB (FIR),CPF,1516181,1509926.42,1484022.1600000001
2025,2,FEB,2025-02-11,FAB CE (SES RP1),FAB (FIR),FTFM,1508406,1497899.74,1464757.58
2025,2,FEB,2025-02-11,FAB CE (SES RP1),FAB (FIR),SFR,1441820,1431958.9,1401103.4
2025,2,FEB,2025-02-11,FAB CE (SES RP2),FAB (FIR),CPF,1832867,1825566.83,1796227.6099999999
2025,2,FEB,2025-02-11,FAB CE (SES RP2),FAB (FIR),FTFM,1819409,1807565.37,1770434.81
2025,2,FEB,2025-02-11,FAB CE (SES RP2),FAB (FIR),SFR,1736175,1725141.3,1690576.71
2025,2,FEB,2025-02-11,FABEC,FAB (FIR),CPF,6196459,6109800.77,6018656.67
2025,2,FEB,2025-02-11,FABEC,FAB (FIR),FTFM,6272056,6068651.58,5948892.52
2025,2,FEB,2025-02-11,FABEC,FAB (FIR),SFR,6166419,5973697.0600000005,5858055.21
2025,2,FEB,2025-02-11,Finland,State (FIR),CPF,135860,135244.74,132703.38
2025,2,FEB,2025-02-11,Finland,State (FIR),FTFM,135909,135227.05,132329.98
2025,2,FEB,2025-02-11,Finland,State (FIR),SFR,132419,131755.21,128933.82
2025,2,FEB,2025-02-11,France,State (FIR),CPF,3308753,3267284.95,3205692.65
2025,2,FEB,2025-02-11,France,State (FIR),FTFM,3321132,3221170.98,3146004.12
2025,2,FEB,2025-02-11,France,State (FIR),SFR,3276264,3180880.37,3107695.79
2025,2,FEB,2025-02-11,Georgia,State (FIR),CPF,199431,198776.14,187143.84
2025,2,FEB,2025-02-11,Georgia,State (FIR),FTFM,193313,192241.46,182176.59
2025,2,FEB,2025-02-11,Georgia,State (FIR),SFR,156941,156282.16,149115.42
2025,2,FEB,2025-02-11,Germany,State (FIR),CPF,1948848,1932993.54,1903508.73
2025,2,FEB,2025-02-11,Germany,State (FIR),FTFM,1971968,1923641.5899999999,1878475.21
2025,2,FEB,2025-02-11,Germany,State (FIR),SFR,1924625,1880045.42,1836769.1099999999
2025,2,FEB,2025-02-11,Greece,State (FIR),CPF,916670,913607.62,899799.49
2025,2,FEB,2025-02-11,Greece,State (FIR),FTFM,912412,904819.21,888686.55
2025,2,FEB,2025-02-11,Greece,State (FIR),SFR,867879,861597.71,848652.43
2025,2,FEB,2025-02-11,Hungary,State (FIR),CPF,501076,500535.29000000004,491625.35000000003
2025,2,FEB,2025-02-11,Hungary,State (FIR),FTFM,496774,495217.71,484429.65
2025,2,FEB,2025-02-11,Hungary,State (FIR),SFR,470022,468617.19,458701.73
2025,2,FEB,2025-02-11,Ireland,State (FIR),CPF,288373,288029.57,284055.97000000003
2025,2,FEB,2025-02-11,Ireland,State (FIR),FTFM,241473,240783.1,236049.58000000002
2025,2,FEB,2025-02-11,Ireland,State (FIR),SFR,207052,206649.94,202880.99
2025,2,FEB,2025-02-11,Italy,State (FIR),CPF,1395797,1383927.65,1358056.63
2025,2,FEB,2025-02-11,Italy,State (FIR),FTFM,1402328,1378211.1400000001,1344322.81
2025,2,FEB,2025-02-11,Italy,State (FIR),SFR,1397883,1374891.57,1342381.4
2025,2,FEB,2025-02-11,Latvia,State (FIR),CPF,66906,66765.59,62815.85
2025,2,FEB,2025-02-11,Latvia,State (FIR),FTFM,66676,66444.28,62362.66
2025,2,FEB,2025-02-11,Latvia,State (FIR),SFR,62895,62663.380000000005,58992.93
2025,2,FEB,2025-02-11,Lithuania,State (FIR),CPF,50540,50449.32,45640.08
